,actor,num,all_budget,avg_budget,all_usa_income,avg_usa_income,all_global_income,avg_global_income,all_usa_profit,avg_usa_profit,all_global_profit,avg_global_profit
22780,Sakina Jaffrey,3,181000000.0,60333333.333333336,391691402,130563800.66666667,391691402,130563800.66666667,5445379.0,1815126.3333333333,210691402.0,70230467.33333333
22786,Sala Baker,3,217000000.0,72333333.33333333,1872079072,624026357.3333334,1872079072,624026357.3333334,461879819.0,153959939.66666666,1655079072.0,551693024.0
22792,Salli Richardson-Whitfield,4,206500000.0,51625000.0,703281157,175820289.25,703281157,175820289.25,125286850.0,31321712.5,496781157.0,124195289.25
22798,Sally Field,6,566000000.0,94333333.33333333,1894101119,315683519.8333333,1894101119,315683519.8333333,191244289.0,31874048.166666668,1328101119.0,221350186.5
22799,Sally Hawkins,13,542851043.9542725,41757772.611867115,1823365212,140258862.46153846,1823365212,140258862.46153846,7603266.045727491,584866.6189021147,1280514168.0457275,98501089.84967135
22805,Sally Phillips,6,107561262.48596253,17926877.080993753,533938767,88989794.5,533938767,88989794.5,4408823.514037475,734803.9190062458,426377504.5140375,71062917.41900624
22806,Salma Hayek,14,626321200.0,44737228.571428575,1934972355,138212311.07142857,1934972355,138212311.07142857,261300549.0,18664324.92857143,1308651155.0,93475082.5
22807,Salman Khan,10,114124078.01839924,11412407.801839923,275571247,27557124.7,275571247,27557124.7,-88749345.01839924,-8874934.501839925,161447168.98160076,16144716.898160076
22813,Sam Anderson,3,54000000.0,18000000.0,235722208,78574069.33333333,235722208,78574069.33333333,55675683.0,18558561.0,181722208.0,60574069.333333336
22818,Sam Claflin,10,934301000.0,93430100.0,3392968327,339296832.7,3392968327,339296832.7,246959675.0,24695967.5,2458667327.0,245866732.7
22824,Sam Elliott,12,834600000.0,69550000.0,2003580137,166965011.41666666,2003580137,166965011.41666666,33855999.0,2821333.25,1168980137.0,97415011.41666667
22832,Sam Hazeldine,4,251000000.0,62750000.0,477124956,119281239.0,477124956,119281239.0,-87351515.0,-21837878.75,226124956.0,56531239.0
22837,Sam Huntington,5,318900000.0,63780000.0,474436264,94887252.8,474436264,94887252.8,-69255067.0,-13851013.4,155536264.0,31107252.8
22839,Sam Jaeger,4,162000000.0,40500000.0,196511707,49127926.75,196511707,49127926.75,-46031052.0,-11507763.0,34511707.0,8627926.75
22843,Sam Keeley,3,147752500.0,49250833.333333336,142456410,47485470.0,142456410,47485470.0,-108935817.0,-36311939.0,-5296090.0,-1765363.3333333333
22852,Sam Lerner,4,130500000.0,32625000.0,284899013,71224753.25,284899013,71224753.25,20482591.0,5120647.75,154399013.0,38599753.25
22862,Sam Neill,8,376000000.0,47000000.0,1362446069,170305758.625,1362446069,170305758.625,179608945.0,22451118.125,986446069.0,123305758.625
22869,Sam Redford,3,295000000.0,98333333.33333333,928985406,309661802.0,928985406,309661802.0,-8775648.0,-2925216.0,633985406.0,211328468.66666666
22870,Sam Reid,4,88900000.0,22225000.0,61269676,15317419.0,61269676,15317419.0,-69095249.0,-17273812.25,-27630324.0,-6907581.0
22871,Sam Richardson,4,185000000.0,46250000.0,534881121,133720280.25,534881121,133720280.25,81048236.0,20262059.0,349881121.0,87470280.25
22872,Sam Riley,7,440710858.71209884,62958694.1017284,1288923783,184131969.0,1288923783,184131969.0,-70927644.71209884,-10132520.673156977,848212924.2879012,121173274.89827159
22873,Sam Robards,3,135600000.0,45200000.0,292560405,97520135.0,292560405,97520135.0,-26938843.0,-8979614.333333334,156960405.0,52320135.0
22874,Sam Rockwell,22,919500000.0,41795454.54545455,1834016403,83364381.95454545,1834016403,83364381.95454545,11347767.0,515807.5909090909,914516403.0,41568927.40909091
22877,Sam Shepard,14,717000000.0,51214285.71428572,1012117233,72294088.07142857,1012117233,72294088.07142857,-151970805.0,-10855057.5,295117233.0,21079802.35714286
22880,Sam Spruell,7,544136757.4915775,77733822.49879679,1114187399,159169628.42857143,1114187399,159169628.42857143,-200951282.4915775,-28707326.070225358,570050641.5084225,81435805.92977464
22881,Sam Trammell,3,117000000.0,39000000.0,528184387,176061462.33333334,528184387,176061462.33333334,87431331.0,29143777.0,411184387.0,137061462.33333334
22890,Sam Worthington,11,936137359.2285386,85103396.29350351,4187161676,380651061.45454544,4187161676,380651061.45454544,326399790.77146137,29672708.251951035,3251024316.7714615,295547665.161042
22892,Samaire Armstrong,3,50500000.0,16833333.333333332,72844279,24281426.333333332,72844279,24281426.333333332,-10086022.0,-3362007.3333333335,22344279.0,7448093.0
22895,Samantha Bee,3,80000000.0,26666666.666666668,177383532,59127844.0,177383532,59127844.0,29981816.0,9993938.666666666,97383532.0,32461177.333333332
22907,Samantha Morton,8,544495450.0,68061931.25,1196288805,149536100.625,1196288805,149536100.625,-214881675.0,-26860209.375,651793355.0,81474169.375
22917,Samara Lee,3,69000000.0,23000000.0,556974988,185658329.33333334,556974988,185658329.33333334,119341092.0,39780364.0,487974988.0,162658329.33333334
22926,Sami Gayle,3,73146801.8131998,24382267.271066602,33816518,11272172.666666666,33816518,11272172.666666666,-64912689.8131998,-21637563.271066602,-39330283.8131998,-13110094.604399934
22932,Samir Guesmi,4,71091352.0,17772838.0,130542909,32635727.25,130542909,32635727.25,-47629913.0,-11907478.25,59451557.0,14862889.25
22935,Samm Levine,3,52000000.0,17333333.333333332,109996092,36665364.0,109996092,36665364.0,18409135.0,6136378.333333333,57996092.0,19332030.666666668
22957,Samuel Joslin,3,140000000.0,46666666.666666664,708440036,236146678.66666666,708440036,236146678.66666666,-3816695.0,-1272231.6666666667,568440036.0,189480012.0
22958,Samuel L. Jackson,49,4029600850.0,82236752.04081632,15573999274,317836719.877551,15573999274,317836719.877551,2298439624.0,46906931.10204082,11544398424.0,235599967.83673468
22960,Samuel Le Bihan,3,55496376.6,18498792.2,73857792,24619264.0,73857792,24619264.0,-43863711.6,-14621237.200000001,18361415.4,6120471.8
22970,Samuel West,3,195500000.0,65166666.666666664,469441482,156480494.0,469441482,156480494.0,-13259889.0,-4419963.0,273941482.0,91313827.33333333
22974,Sanaa Lathan,6,270000000.0,45000000.0,735618275,122603045.83333333,735618275,122603045.83333333,50681100.0,8446850.0,465618275.0,77603045.83333333
22984,Sandra Bullock,19,788500000.0,41500000.0,4146908880,218258362.10526314,4146908880,218258362.10526314,1157340047.0,60912634.05263158,3358408880.0,176758362.10526314
22986,Sandra Ellis Lafferty,4,262000000.0,65500000.0,1778011612,444502903.0,1778011612,444502903.0,702477832.0,175619458.0,1516011612.0,379002903.0
22991,Sandra Nelson,3,54000000.0,18000000.0,43015362,14338454.0,43015362,14338454.0,-24824389.0,-8274796.333333333,-10984638.0,-3661546.0
22992,Sandra Oh,10,123450000.0,12345000.0,537411070,53741107.0,537411070,53741107.0,270100806.0,27010080.6,413961070.0,41396107.0
22999,Sandrine Holt,4,340000000.0,85000000.0,750213876,187553469.0,750213876,187553469.0,-122408589.0,-30602147.25,410213876.0,102553469.0
23014,Sanjay Dutt,4,53291630.01877956,13322907.50469489,75378696,18844674.0,75378696,18844674.0,-43846295.01877956,-10961573.75469489,22087065.98122044,5521766.49530511
23019,Sanjeev Bhaskar,5,199500000.0,39900000.0,538200971,107640194.2,538200971,107640194.2,-38585509.0,-7717101.8,338700971.0,67740194.2
23028,Santiago Segura,5,283070700.0,56614140.0,660634992,132126998.4,660634992,132126998.4,-30941577.0,-6188315.4,377564292.0,75512858.4
23033,Saoirse Ronan,17,418048519.97754,24591089.41044353,1165165013,68539118.41176471,1165165013,68539118.41176471,52140235.022459984,3067072.648379999,747116493.02246,43948029.001321174
23053,Sara Paxton,8,114450000.0,14306250.0,206921759,25865219.875,206921759,25865219.875,3124403.0,390550.375,92471759.0,11558969.875
23069,Sarah Baker,5,218200000.0,43640000.0,428144774,85628954.8,428144774,85628954.8,43462708.0,8692541.6,209944774.0,41988954.8
23074,Sarah Bolger,3,133300000.0,44433333.333333336,226465089,75488363.0,226465089,75488363.0,-35625731.0,-11875243.666666666,93165089.0,31055029.666666668
23078,Sarah Burns,4,122000000.0,30500000.0,257541898,64385474.5,257541898,64385474.5,31987003.0,7996750.75,135541898.0,33885474.5
23083,Sarah Clarke,4,217000000.0,54250000.0,1829256578,457314144.5,1829256578,457314144.5,563382400.0,140845600.0,1612256578.0,403064144.5
23092,Sarah Gadon,8,425051500.0,53131437.5,1145643570,143205446.25,1145643570,143205446.25,-62817695.0,-7852211.875,720592070.0,90074008.75
23103,Sarah Jessica Parker,7,355000000.0,50714285.71428572,1124248553,160606936.14285713,1124248553,160606936.14285713,138028358.0,19718336.85714286,769248553.0,109892650.42857143
23114,Sarah Michelle Gellar,7,253000000.0,36142857.14285714,825259035,117894147.85714285,825259035,117894147.85714285,195938922.0,27991274.57142857,572259035.0,81751290.71428572
23125,Sarah Paulson,10,415800000.0,41580000.0,1195935302,119593530.2,1195935302,119593530.2,125940177.0,12594017.7,780135302.0,78013530.2
23126,Sarah Polley,5,110220200.0,22044040.0,149157404,29831480.8,149157404,29831480.8,-33763825.0,-6752765.0,38937204.0,7787440.8
23129,Sarah Roemer,3,60000000.0,20000000.0,207424497,69141499.0,207424497,69141499.0,76584822.0,25528274.0,147424497.0,49141499.0
23133,Sarah Silverman,10,620000000.0,62000000.0,1432310845,143231084.5,1432310845,143231084.5,18187372.0,1818737.2,812310845.0,81231084.5
23137,Sarah Snook,3,42500000.0,14166666.666666666,100549994,33516664.666666668,100549994,33516664.666666668,17631533.0,5877177.666666667,58049994.0,19349998.0
23141,Sarah Steele,4,98500000.0,24625000.0,64258443,16064610.75,64258443,16064610.75,-48201393.0,-12050348.25,-34241557.0,-8560389.25
23149,Sarah Wright,3,88000000.0,29333333.333333332,253371961,84457320.33333333,253371961,84457320.33333333,37261769.0,12420589.666666666,165371961.0,55123987.0
23163,Sarita Choudhury,3,113000000.0,37666666.666666664,100591877,33530625.666666668,100591877,33530625.666666668,-48495020.0,-16165006.666666666,-12408123.0,-4136041.0
23169,Sasha Barrese,5,286000000.0,57200000.0,1694517738,338903547.6,1694517738,338903547.6,499249948.0,99849989.6,1408517738.0,281703547.6
23177,Sasha Roiz,3,277000000.0,92333333.33333333,736135923,245378641.0,736135923,245378641.0,-30144312.0,-10048104.0,459135923.0,153045307.66666666
23188,Satish Shah,3,30883331.352366462,10294443.784122154,64038627,21346209.0,64038627,21346209.0,-25430065.352366462,-8476688.45078882,33155295.647633538,11051765.215877846
23203,Saul Rubinek,3,105000000.0,35000000.0,187655425,62551808.333333336,187655425,62551808.333333336,11152437.0,3717479.0,82655425.0,27551808.333333332
23209,Saurabh Shukla,4,24541659.73328262,6135414.933320655,405077125,101269281.25,405077125,101269281.25,122870704.26671737,30717676.066679344,380535465.2667174,95133866.31667934
23222,Sayed Badreya,3,295000000.0,98333333.33333333,969489180,323163060.0,969489180,323163060.0,183703185.0,61234395.0,674489180.0,224829726.66666666
23227,Saïd Taghmaoui,7,516000000.0,73714285.71428572,1751007347,250143906.7142857,1751007347,250143906.7142857,402092510.0,57441787.14285714,1235007347.0,176429621.0
23229,Scarlett Estevez,3,194000000.0,64666666.666666664,934995274,311665091.3333333,934995274,311665091.3333333,331007530.0,110335843.33333333,740995274.0,246998424.66666666
23230,Scarlett Johansson,37,2873500000.0,77662162.16216215,14126369514,381793770.6486486,14126369514,381793770.6486486,2249468709.0,60796451.5945946,11252869514.0,304131608.4864865
23231,Schuyler Fisk,3,39000000.0,13000000.0,108307752,36102584.0,108307752,36102584.0,62259390.0,20753130.0,69307752.0,23102584.0
23232,Scoot McNairy,13,522998019.97754,40230616.921349235,1757347745,135180595.76923078,1757347745,135180595.76923078,205218160.02245998,15786012.309419999,1234349725.02246,94949978.84788154
23237,Scott Adkins,6,428500000.0,71416666.66666667,1270526068,211754344.66666666,1270526068,211754344.66666666,-73311163.0,-12218527.166666666,842026068.0,140337678.0
23238,Scott Adsit,5,259000000.0,51800000.0,875653683,175130736.6,875653683,175130736.6,132187085.0,26437417.0,616653683.0,123330736.6
23252,Scott Caan,13,593500000.0,45653846.15384615,1541039771,118541520.84615384,1541039771,118541520.84615384,26191259.0,2014712.2307692308,947539771.0,72887674.6923077
23258,Scott Eastwood,8,612019834.0,76502479.25,2177615281,272201910.125,2177615281,272201910.125,15335276.0,1916909.5,1565595447.0,195699430.875
23265,Scott Glenn,12,613600000.0,51133333.333333336,1378705338,114892111.5,1378705338,114892111.5,85529840.0,7127486.666666667,765105338.0,63758778.166666664
23271,Scott Haze,5,241000000.0,48200000.0,917377600,183475520.0,917377600,183475520.0,17204429.0,3440885.8,676377600.0,135275520.0
23273,Scott Heindl,3,184000000.0,61333333.333333336,462060754,154020251.33333334,462060754,154020251.33333334,37308564.0,12436188.0,278060754.0,92686918.0
23279,Scott Lawrence,4,313000000.0,78250000.0,2964861666,741215416.5,2964861666,741215416.5,500780143.0,125195035.75,2651861666.0,662965416.5
23285,Scott Mechlowicz,4,40500000.0,10125000.0,28127058,7031764.5,28127058,7031764.5,-18138731.0,-4534682.75,-12372942.0,-3093235.5
23287,Scott Michael Campbell,3,153000000.0,51000000.0,116167159,38722386.333333336,116167159,38722386.333333336,-81101652.0,-27033884.0,-36832841.0,-12277613.666666666
23297,Scott Porter,6,226500000.0,37750000.0,428159349,71359891.5,428159349,71359891.5,605204.0,100867.33333333333,201659349.0,33609891.5
23301,Scott Shepherd,4,377000000.0,94250000.0,729016052,182254013.0,729016052,182254013.0,-103739701.0,-25934925.25,352016052.0,88004013.0
23303,Scott Speedman,10,279920200.0,27992020.0,590861536,59086153.6,590861536,59086153.6,52973002.0,5297300.2,310941336.0,31094133.6
23304,Scott Takeda,3,70000000.0,23333333.333333332,43873104,14624368.0,43873104,14624368.0,-36319729.0,-12106576.333333334,-26126896.0,-8708965.333333334
23305,Scott Terra,3,125000000.0,41666666.666666664,248816556,82938852.0,248816556,82938852.0,17604795.0,5868265.0,123816556.0,41272185.333333336
23312,Scott Wilson,5,124500000.0,24900000.0,288713727,57742745.4,288713727,57742745.4,13233881.0,2646776.2,164213727.0,32842745.4
23313,Scott Yaphe,3,142000000.0,47333333.333333336,244920236,81640078.66666667,244920236,81640078.66666667,-12953973.0,-4317991.0,102920236.0,34306745.333333336
23317,Scout Taylor-Compton,4,55000000.0,13750000.0,128076487,32019121.75,128076487,32019121.75,59664680.0,14916170.0,73076487.0,18269121.75
23321,Seamus Davey-Fitzpatrick,4,68000000.0,17000000.0,162991748,40747937.0,162991748,40747937.0,6367519.0,1591879.75,94991748.0,23747937.0
23326,Sean Astin,6,443500000.0,73916666.66666667,3431176033,571862672.1666666,3431176033,571862672.1666666,861135434.0,143522572.33333334,2987676033.0,497946005.5
23327,Sean Bean,16,1205000000.0,75312500.0,4544461604,284028850.25,4544461604,284028850.25,450726110.0,28170381.875,3339461604.0,208716350.25
23333,Sean Bridgers,6,157000000.0,26166666.666666668,291501299,48583549.833333336,291501299,48583549.833333336,36398191.0,6066365.166666667,134501299.0,22416883.166666668
23352,Sean Gunn,4,377500000.0,94375000.0,1648054455,412013613.75,1648054455,412013613.75,355984237.0,88996059.25,1270554455.0,317638613.75
23354,Sean Harris,6,525300000.0,87550000.0,1980592926,330098821.0,1980592926,330098821.0,48950759.0,8158459.833333333,1455292926.0,242548821.0
23356,Sean Hayes,8,566000000.0,70750000.0,1490379680,186297460.0,1490379680,186297460.0,107722605.0,13465325.625,924379680.0,115547460.0
23372,Sean O'Bryan,7,306000000.0,43714285.71428572,827232432,118176061.71428572,827232432,118176061.71428572,192986384.0,27569483.42857143,521232432.0,74461776.0
23376,Sean Patrick Flanery,3,46000000.0,15333333.333333334,147977514,49325838.0,147977514,49325838.0,11017955.0,3672651.6666666665,101977514.0,33992504.666666664
23377,Sean Patrick Thomas,8,186000000.0,23250000.0,554112794,69264099.25,554112794,69264099.25,228235397.0,28529424.625,368112794.0,46014099.25
23378,Sean Penn,14,509052500.0,36360892.85714286,1149227386,82087670.42857143,1149227386,82087670.42857143,-57844353.0,-4131739.5,640174886.0,45726777.571428575
23379,Sean Pertwee,4,65000000.0,16250000.0,42975052,10743763.0,42975052,10743763.0,-59281064.0,-14820266.0,-22024948.0,-5506237.0
23393,Seann William Scott,18,721500000.0,40083333.333333336,2441304993,135628055.16666666,2441304993,135628055.16666666,410797507.0,22822083.722222224,1719804993.0,95544721.83333333
23404,Sebastian Koch,4,145000000.0,36250000.0,544489716,136122429.0,544489716,136122429.0,1720239.0,430059.75,399489716.0,99872429.0
23411,Sebastian Stan,10,774000000.0,77400000.0,3371133215,337113321.5,3371133215,337113321.5,516046500.0,51604650.0,2597133215.0,259713321.5
23425,Sela Ward,6,466000000.0,77666666.66666667,1465508956,244251492.66666666,1465508956,244251492.66666666,89888157.0,14981359.5,999508956.0,166584826.0
23429,Selena Gomez,9,513000000.0,57000000.0,1826264794,202918310.44444445,1826264794,202918310.44444445,179005997.0,19889555.222222224,1313264794.0,145918310.44444445
23435,Selma Blair,10,316000000.0,31600000.0,699808705,69980870.5,699808705,69980870.5,65299499.0,6529949.9,383808705.0,38380870.5
23445,Ser'Darius Blain,5,255000000.0,51000000.0,1852439936,370487987.2,1852439936,370487987.2,548315424.0,109663084.8,1597439936.0,319487987.2
